2019-2020 500m Ladies

  288	Amber Duizendstraal                  	LB2	NED	   41,02	Heerenveen (NED)         	28 Feb 2020
  288	Naomi van der Werf                   	LN2	NED	   41,02	Heerenveen (NED)         	9 Mar 2020
  293	Jillian Knook                        	LC2	NED	   41,03	Inzell (GER)             	21 Dec 2019
  293	Mijke Anne Kanneworff                	L35	NED	   41,03	Calgary (CAN)            	29 Feb 2020
  293	Kseniya Sirazeva                     	LYA	RUS	   41,03	Kolomna (RUS)            	14 Mar 2020
  296	Iga Wojtasik                         	LN1	POL	   41,04	Inzell (GER)             	21 Feb 2020
  296	Luisa Gonzalez Salazar               	LB1	ESP	   41,04	Tomaszów-Mazowiecki (POL)	21 Feb 2020
  296	Giorgia Birkeland                    	LA1	USA	   41,04	Salt Lake City (USA)     	6 Mar 2020
  299	Karina Akhmetova                     	LN2	RUS	   41,05	Moscow (RUS)             	16 Jan 2020
  300	Anna Bourgeois                       	LN1	CAN	   41,06	Calgary (CAN)            	5 Jan 2020
  300	Claudia Pechstein                    	L45	GER	   41,06	Hamar (NOR)              	29 Feb 2020
  302	Carina Jagtøyen                      	LN3	NOR	   41,07	Inzell (GER)             	29 Feb 2020
  303	Shuangshuang Wu                      	LSA	CHN	   41,09	Hailar (CHN)             	25 Oct 2019
  303	Esther Muñoz                         	LN3	USA	   41,09	Salt Lake City (USA)     	14 Dec 2019
  303	Anne Plat                            	LN1	NED	   41,09	Heerenveen (NED)         	6 Jan 2020
  306	Rui Onodera                          	L? 	JPN	   41,10	Hachinohe-Nagane (JPN)   	25 Oct 2019
  306	Bianca Stănică                       	LN3	ROU	   41,10	Inzell (GER)             	8 Feb 2020
  308	Marjolein van der Steen              	LSA	NED	   41,11	Heerenveen (NED)         	15 Dec 2019
  308	Yuka Takahashi                       	LA1	JPN	   41,11	Nagano (JPN)             	28 Dec 2019
  308	Vera Güntert                         	LN3	SUI	   41,11	Inzell (GER)             	22 Feb 2020
  308	Ekaterina Kosheleva                  	LN1	RUS	   41,11	Moscow (RUS)             	3 Mar 2020
  312	Michelle Uhrig                       	LSA	GER	   41,12	Nagano (JPN)             	15 Dec 2019
  312	Honoka Morozumi                      	LA2	JPN	   41,12	Hachinohe-Nagane (JPN)   	14 Feb 2020
  314	Jingyao Lyu (2000)                   	LA2	CHN	   41,13	Hailar (CHN)             	25 Oct 2019
  314	Ella Herberger                       	LB2	GER	   41,13	Inzell (GER)             	21 Dec 2019
  316	Yue Zhang (1999)                     	LN1	CHN	   41,14	Hailar (CHN)             	25 Oct 2019
  316	Magdalena Smędzik                    	LB1	POL	   41,14	Heerenveen (NED)         	29 Feb 2020
  318	Su-Yun Cho                           	LA2	KOR	   41,15	Seoul (KOR)              	27 Dec 2019
  318	Amy van der Meer                     	LA1	NED	   41,15	Enschede (NED)           	1 Feb 2020
  318	Yui Fujimori                         	LN1	JPN	   41,15	Hachinohe-Nagane (JPN)   	14 Feb 2020
  318	Kaitlyn McGregor                     	LSA	SUI	   41,15	Salt Lake City (USA)     	6 Mar 2020
  322	Varvara Bandaryna                    	LB1	BLR	   41,16	Minsk (BLR)              	1 Nov 2019
  322	Guangying Li                         	LN1	CHN	   41,16	Changchun (CHN)          	12 Jan 2020
  324	Krystsina Burmistrava                	LA1	BLR	   41,17	Minsk (BLR)              	31 Jan 2020
  325	Jusi Liu                             	LB2	CHN	   41,19	Heerenveen (NED)         	21 Sep 2019
  325	Anastasiya Grigoreva (2001)          	LA2	RUS	   41,19	Moscow (RUS)             	5 Nov 2019
  325	Guanyue Wang                         	LN1	CHN	   41,19	Changchun (CHN)          	12 Jan 2020
  325	Honoka Hoshino                       	L? 	JPN	   41,19	Nagano (JPN)             	9 Feb 2020
  325	Polina Chesnokova                    	LB2	RUS	   41,19	Chelyabinsk (RUS)        	4 Mar 2020
  330	Lataesha Narain                      	LB1	NED	   41,20	Heerenveen (NED)         	24 Nov 2019
  330	Tsukushi Takigami                    	L? 	JPN	   41,20	Nagano (JPN)             	26 Dec 2019
  332	Yunyuan Li                           	LSA	CHN	   41,21	Changchun (CHN)          	20 Sep 2019
  332	Na-Hyun Lee                          	LC1	KOR	   41,21	Seoul (KOR)              	14 Oct 2019
  332	Berit Huiting                        	LA1	NED	   41,21	Enschede (NED)           	1 Feb 2020
  332	Shizuka Murano                       	L? 	JPN	   41,21	Nagano (JPN)             	9 Feb 2020
  336	Vivien Zschimmer                     	LB1	GER	   41,22	Inzell (GER)             	29 Feb 2020
  336	Marte Bjerkreim Furnée               	LA2	NOR	   41,22	Heerenveen (NED)         	1 Mar 2020
  338	Inessa Shumekova                     	LB2	KAZ	   41,25	Nur-Sultan (KAZ)         	13 Mar 2020
  339	Laura Kivioja                        	LB2	FIN	   41,26	Inzell (GER)             	2 Nov 2019
  340	Maria Netland Rabbe                  	LA2	NOR	   41,27	Stavanger (NOR)          	12 Jan 2020
  340	Ruth Balvert                         	LA2	NED	   41,27	Heerenveen (NED)         	1 Mar 2020
  342	Qingqing Feng                        	LA1	CHN	   41,29	Hailar (CHN)             	25 Oct 2019
  342	Lina Miedema                         	LN3	NED	   41,29	Leeuwarden (NED)         	22 Dec 2019
  342	Andreea Haldan                       	LN2	ROU	   41,29	Inzell (GER)             	8 Feb 2020
  345	Ahenar Adake                         	LN2	CHN	   41,30	Calgary (CAN)            	19 Sep 2019
  346	Miki Aro                             	LB1	JPN	   41,31	Obihiro (JPN)            	22 Feb 2020
  346	Valeriya Shipova                     	LA2	RUS	   41,31	Moscow (RUS)             	4 Mar 2020
  348	Kyouko Nitta                         	LN3	JPN	   41,32	Obihiro (JPN)            	3 Nov 2019
  348	Ainoa Carreño                        	LA1	ESP	   41,32	Heerenveen (NED)         	8 Dec 2019
  348	Reina Ooishi                         	L? 	JPN	   41,32	Nagano (JPN)             	9 Feb 2020
  351	Emelie Vogelsang                     	LB1	GER	   41,34	Heerenveen (NED)         	28 Feb 2020
  352	Leila Meijer                         	LA1	NED	   41,36	Heerenveen (NED)         	19 Jan 2020
  353	Ekaterina Borisova                   	LC2	RUS	   41,37	Kolomna (RUS)            	24 Feb 2020
  354	Youdan Chang                         	LN2	CHN	   41,38	Changchun (CHN)          	20 Sep 2019
  354	Tianxin Deng                         	LC2	CHN	   41,38	Beijing (CHN)            	11 Oct 2019
  354	Karyna Shypulia                      	LA1	BLR	   41,38	Inzell (GER)             	18 Oct 2019
  354	Maja Płończyk                        	LA2	POL	   41,38	Tomaszów-Mazowiecki (POL)	25 Oct 2019
  358	Kristina Kemaeva                     	LN1	RUS	   41,39	Kolomna (RUS)            	23 Oct 2019
  358	Nadezhda Klyukinskikh                	LB2	RUS	   41,39	Kolomna (RUS)            	21 Feb 2020
  360	Sarah Warren                         	LSA	USA	   41,40	Salt Lake City (USA)     	27 Dec 2019
  361	Bo-Reum Kim                          	LSA	KOR	   41,42	Seoul (KOR)              	26 Dec 2019
  361	Marie Sawajiri                       	LN3	JPN	   41,42	Nagano (JPN)             	26 Dec 2019
  361	Sara Rehklau                         	LSA	USA	   41,42	Salt Lake City (USA)     	27 Dec 2019
  361	Esmee Visser                         	LSA	NED	   41,42	Heerenveen (NED)         	25 Jan 2020
  361	Mariya Myagkova                      	LB2	RUS	   41,42	Kolomna (RUS)            	21 Feb 2020
  366	Britt de Boer                        	LN2	NED	   41,43	Heerenveen (NED)         	8 Dec 2019
  366	Anastasiya Semyonova (2004)          	LC2	RUS	   41,43	Kolomna (RUS)            	14 Dec 2019
  366	Elizaveta Gubareva                   	LC2	RUS	   41,43	Kolomna (RUS)            	11 Jan 2020
  366	Sofya Migova                         	LA1	RUS	   41,43	Chelyabinsk (RUS)        	12 Feb 2020
  370	Zoë Tiemens                          	LA1	NED	   41,44	Heerenveen (NED)         	24 Nov 2019
  370	Patricia Koot                        	LC2	NED	   41,44	Heerenveen (NED)         	29 Feb 2020
  372	Romée Ebbinge                        	LN2	NED	   41,45	Heerenveen (NED)         	14 Dec 2019
  372	Quinty Vos                           	LB2	NED	   41,45	Alkmaar (NED)            	15 Dec 2019
  372	Magdalena Mühle                      	LB2	GER	   41,45	Inzell (GER)             	21 Dec 2019
  372	Anna Suzuki                          	LN2	JPN	   41,45	Nagano (JPN)             	26 Dec 2019
  372	Miyu Araki                           	LC2	JPN	   41,45	Nagano (JPN)             	3 Feb 2020
  372	Anastasiya Altukhova                 	LB2	RUS	   41,45	Kolomna (RUS)            	21 Feb 2020
  378	Federica Maffei                      	LA2	ITA	   41,46	Inzell (GER)             	25 Oct 2019
  378	Kaja Gajewska                        	LA2	POL	   41,46	Tomaszów-Mazowiecki (POL)	31 Jan 2020
  380	Suzuka Miyagawa                      	LB2	JPN	   41,47	Nagano (JPN)             	26 Dec 2019
  381	Na-Kyung Lee                         	LN1	KOR	   41,48	Seoul (KOR)              	6 Nov 2019
  381	Hilde Noppert                        	LA2	NED	   41,48	Heerenveen (NED)         	10 Feb 2020
  383	Yang Liu (2002)                      	LB2	CHN	   41,49	Changchun (CHN)          	20 Sep 2019
  383	Weiping Gan                          	LA2	CHN	   41,49	Hailar (CHN)             	25 Oct 2019
  383	Eline van Voorden                    	LA2	NED	   41,49	Inzell (GER)             	21 Feb 2020
  383	Jildou Schaaf                        	LB1	NED	   41,49	Heerenveen (NED)         	29 Feb 2020
  387	Sylke Kas                            	LA1	NED	   41,50	Heerenveen (NED)         	6 Oct 2019
  387	Amée Hollanders                      	LB2	NED	   41,50	Alkmaar (NED)            	15 Dec 2019
  387	Ayuri Fukuoka                        	LB2	JPN	   41,50	Nagano (JPN)             	26 Dec 2019
  387	Dessie Weigel                        	LSA	USA	   41,50	Salt Lake City (USA)     	27 Dec 2019
  387	Irina Taungaver                      	LA1	RUS	   41,50	Kolomna (RUS)            	11 Jan 2020
  387	Bente Kerkhoff                       	LA1	NED	   41,50	Enschede (NED)           	1 Feb 2020
  393	Chenxi Gao                           	LB1	CHN	   41,51	Hailar (CHN)             	25 Oct 2019
  393	Yasmine Bouaziz                      	LB1	NED	   41,51	Heerenveen (NED)         	1 Mar 2020
  395	Riho Inuzuka                         	LC2	JPN	   41,52	Karuizawa (JPN)          	8 Feb 2020
  396	Runa Saito                           	LA2	JPN	   41,53	Obihiro (JPN)            	3 Nov 2019
  396	Aleksandra Kapruziak                 	LSA	POL	   41,53	Tomaszów-Mazowiecki (POL)	30 Dec 2019
  396	Rena Akita                           	L? 	JPN	   41,53	Nagano (JPN)             	9 Feb 2020
  399	Altan-Ochir Zul                      	LSA	MGL	   41,54	Ulaanbaatar (MGL)        	26 Jan 2020
  399	Ilka Füzesy                          	LB1	ROU	   41,54	Inzell (GER)             	8 Feb 2020
  401	Marieke Driesprong                   	LN1	NED	   41,55	Heerenveen (NED)         	20 Dec 2019
  401	Aleksandra Sayutina (2001)           	LA2	RUS	   41,55	Chelyabinsk (RUS)        	12 Feb 2020
  403	Lily Weidemann                       	LN2	CAN	   41,56	Calgary (CAN)            	5 Jan 2020
  403	Svetlana Smyshlyaeva                 	LA2	RUS	   41,56	Chelyabinsk (RUS)        	23 Jan 2020
  405	Elena Sokhryakova                    	LSA	RUS	   41,57	Chelyabinsk (RUS)        	27 Nov 2019
  406	Hiyona Hayashi                       	L? 	JPN	   41,58	Nagano (JPN)             	9 Feb 2020
  406	Diede van Oorschot                   	LB1	NED	   41,58	Heerenveen (NED)         	29 Feb 2020
  408	Haiqian Ma                           	LA2	CHN	   41,59	Changchun (CHN)          	8 Nov 2019
  409	Valeriya Chadova                     	LSA	KAZ	   41,61	Nur-Sultan (KAZ)         	14 Oct 2019
  409	Jinming Xiao                         	LN1	CHN	   41,61	Hailar (CHN)             	25 Oct 2019
  409	Aleksandra Czapnik                   	LC2	POL	   41,61	Heerenveen (NED)         	29 Feb 2020
  409	Sanne Westra                         	LB2	NED	   41,61	Heerenveen (NED)         	9 Mar 2020
  413	Xintong Wang                         	LN3	CHN	   41,62	Changchun (CHN)          	20 Sep 2019
  413	Alina Ashheulova                     	LN1	RUS	   41,62	Kolomna (RUS)            	11 Oct 2019
  413	Jing Wang (2003)                     	LB1	CHN	   41,62	Hailar (CHN)             	25 Oct 2019
  413	Ariane Smit                          	LN4	NED	   41,62	Heerenveen (NED)         	25 Jan 2020
  413	Daria Kopacz                         	LB2	POL	   41,62	Tomaszów-Mazowiecki (POL)	16 Feb 2020
  418	Na-Yoon Kang                         	LC2	KOR	   41,63	Seoul (KOR)              	2 Jan 2020
  419	Yana Boyarkina                       	LA2	RUS	   41,64	Chelyabinsk (RUS)        	23 Jan 2020
  419	Anastasiya Batgauer                  	LA2	RUS	   41,64	Chelyabinsk (RUS)        	12 Feb 2020
  421	Alicja Jasztal                       	LB1	POL	   41,65	Heerenveen (NED)         	29 Feb 2020
  422	Yulin Huang                          	LB2	CHN	   41,66	Calgary (CAN)            	23 Aug 2019
  422	Mana Miyazawa                        	L? 	JPN	   41,66	Nagano (JPN)             	18 Dec 2019
  422	Mai Nagai                            	L? 	JPN	   41,66	Obihiro (JPN)            	23 Jan 2020
  422	Hana Noake                           	L? 	JPN	   41,66	Nagano (JPN)             	3 Feb 2020
  426	Sakura Mito                          	LB1	JPN	   41,67	Obihiro (JPN)            	7 Dec 2019
  427	Lyudmila Mitrofanova                 	LB2	RUS	   41,68	Kolomna (RUS)            	14 Dec 2019
  427	Yuumi Horiuchi                       	L? 	JPN	   41,68	Nagano (JPN)             	9 Feb 2020
  427	Aleksandra Kravchenko                	LA1	RUS	   41,68	Tomaszów-Mazowiecki (POL)	21 Feb 2020
  430	Dantong Wang                         	LB1	CHN	   41,70	Changchun (CHN)          	8 Nov 2019
  430	Dan Wu                               	LSA	CHN	   41,70	Changchun (CHN)          	9 Jan 2020
  430	Tomomi Okazaki                       	L45	JPN	   41,70	Calgary (CAN)            	1 Mar 2020
  433	Demi van Benthem                     	LN3	NED	   41,71	Heerenveen (NED)         	24 Feb 2020
  434	Lianne Koetsier                      	LA1	NED	   41,72	Heerenveen (NED)         	29 Sep 2019
  434	Momoka Horikawa                      	LB1	JPN	   41,72	Obihiro (JPN)            	7 Dec 2019
  434	Maira Jasch                          	LC2	GER	   41,72	Heerenveen (NED)         	29 Feb 2020
  434	Tyche Wamsteker                      	LB2	NED	   41,72	Heerenveen (NED)         	9 Mar 2020
  438	Kotona Nakanishi                     	L? 	JPN	   41,73	Obihiro (JPN)            	8 Dec 2019
  438	Aleksandra Kukol                     	LA1	RUS	   41,73	Moscow (RUS)             	4 Mar 2020
  440	Ha-Eun Kim                           	LN3	KOR	   41,74	Seoul (KOR)              	14 Oct 2019
  440	Gracie Grift                         	LA1	CAN	   41,74	Calgary (CAN)            	3 Jan 2020
  440	Rina Ushiyama                        	L? 	JPN	   41,74	Obihiro (JPN)            	22 Feb 2020
  443	Evi Gelling                          	LB2	NED	   41,75	Enschede (NED)           	1 Feb 2020
  443	Yuka Imai                            	L? 	JPN	   41,75	Nagano (JPN)             	3 Feb 2020
  445	Iris Willemsen                       	LN4	NED	   41,76	Enschede (NED)           	21 Dec 2019
  445	Iori Kitahara                        	L? 	JPN	   41,76	Nagano (JPN)             	3 Feb 2020
  447	Maki Tabata                          	L45	JPN	   41,77	Nagano (JPN)             	26 Dec 2019
  447	Rei Sakamoto                         	L? 	JPN	   41,77	Obihiro (JPN)            	23 Jan 2020
  447	Ekaterina Komova                     	LN1	RUS	   41,77	Chelyabinsk (RUS)        	12 Feb 2020
  450	Amalie Haugland                      	LB1	NOR	   41,78	Stavanger (NOR)          	1 Feb 2020
  450	Jung-Min Yoon                        	LN2	KOR	   41,78	Seoul (KOR)              	19 Feb 2020
  452	Mareike Thum                         	LSA	GER	   41,79	Inzell (GER)             	12 Oct 2019
  452	Viktoriya Morozova                   	LC2	RUS	   41,79	Kolomna (RUS)            	5 Nov 2019
  452	Alexandra Nagy                       	LN2	HUN	   41,79	Inzell (GER)             	15 Feb 2020
  452	Seo-Hee Park                         	LYA	KOR	   41,79	Seoul (KOR)              	19 Feb 2020
  452	Aya Nogami                           	L? 	JPN	   41,79	Obihiro (JPN)            	22 Feb 2020
